"Time","F1","F2","F3",
96.26,79,67,68,
96.27,79,67,68,
96.28,79,67,68,
96.29,79,67,68,
96.3,81,67,68,
96.31,81,67,68,
96.32,81,67,68,
96.33,81,67,68,
96.34,81,67,68,
96.35,81,67,68,
96.36,81,67,68,
96.37,81,67,68,
96.38,81,67,68,
96.39,81,67,68,
96.4,83,67,68,
96.41,83,67,68,
96.42,83,67,68,
96.43,83,67,68,
96.44,83,67,68,
96.45,83,67,68,
96.46,83,67,68,
96.47,83,67,68,
96.48,83,67,68,
96.49,83,67,68,
96.5,85,67,68,
96.51,85,67,68,
96.52,85,67,68,
96.53,85,67,68,
96.54,85,67,68,
96.55,85,67,68,
96.56,85,67,68,
96.57,85,67,68,
96.58,85,67,68,
96.59,85,67,68,
96.6,87,67,68,
96.61,87,67,68,
96.62,87,67,68,
96.63,87,67,68,
96.64,87,67,68,
96.65,87,67,68,
96.66,87,67,68,
96.67,87,67,68,
96.68,87,67,68,
96.69,87,67,68,
96.7,89,67,68,
96.71,89,67,68,
96.72,89,67,68,
96.73,89,67,68,
96.74,89,67,68,
96.75,89,67,68,
96.76,89,67,68,
96.77,89,67,68,
96.78,89,67,68,
96.79,89,67,68,
96.8,91,67,68,
96.81,91,67,68,
96.82,91,67,68,
96.83,91,67,68,
96.84,91,67,68,
96.85,91,67,68,
96.86,91,67,68,
96.87,91,67,68,
96.88,91,67,68,
96.89,91,67,68,
96.9,93,67,68,
96.91,93,67,68,
96.92,93,67,68,
96.93,93,67,68,
96.94,93,67,68,
96.95,93,67,68,
96.96,93,67,68,
96.97,93,67,68,
96.98,93,67,68,
96.99,93,67,68,
97,95,67,68,
97.01,95,67,68,
97.02,95,67,68,
97.03,95,67,68,
97.04,95,67,68,
97.05,95,67,68,
97.06,95,67,68,
97.07,95,67,68,
97.08,95,67,68,
97.09,95,67,68,
97.1,97,67,68,
97.11,97,67,68,
97.12,97,67,68,
97.13,97,67,68,
97.14,97,67,68,
97.15,97,67,68,
97.16,97,67,68,
97.17,97,67,68,
97.18,97,67,68,
97.19,97,67,68,
97.2,99,67,68,
97.21,99,67,68,
97.22,99,67,68,
97.23,99,67,68,
97.24,99,67,68,
97.25,99,67,68,
97.26,99,67,68,
97.27,99,67,68,
97.28,99,67,68,
97.29,99,67,68,
97.3,101,67,68,
97.31,101,67,68,
97.32,101,67,68,
97.33,101,67,68,
97.34,101,67,68,
97.35,101,67,68,
97.36,101,67,68,
97.37,101,67,68,
97.38,101,67,68,
97.39,101,67,68,
97.4,101,67,68,
97.41,103,67,68,
97.42,103,67,68,
97.43,103,67,68,
97.44,103,67,68,
97.45,103,67,68,
97.46,103,67,68,
97.47,103,67,68,
97.48,103,67,68,
97.49,103,67,68,
97.5,103,67,68,
97.51,103,67,68,
97.52,105,67,68,
97.53,105,67,68,
97.54,105,67,68,
97.55,105,67,68,
97.56,105,67,68,
97.57,105,67,68,
97.58,105,67,68,
97.59,105,67,68,
97.6,105,67,68,
97.61,105,67,68,
97.62,105,67,68,
97.63,107,67,68,
97.64,107,67,68,
97.65,107,67,68,
97.66,107,67,68,
97.67,107,67,68,
97.68,107,67,68,
97.69,107,67,68,
97.7,107,67,68,
97.71,107,67,68,
97.72,107,67,68,
97.73,107,67,68,
97.74,107,67,68,
97.75,109,67,68,
97.76,109,67,68,
97.77,109,67,68,
97.78,109,67,68,
97.79,109,67,68,
97.8,109,67,68,
97.81,109,67,68,
97.82,109,67,68,
97.83,109,67,68,
97.84,109,67,68,
97.85,109,67,68,
97.86,111,67,68,
97.87,111,67,68,
97.88,111,67,68,
97.89,111,67,68,
97.9,111,67,68,
97.91,111,67,68,
97.92,111,67,68,
97.93,111,67,68,
97.94,111,67,68,
97.95,111,67,68,
97.96,111,67,68,
97.97,113,67,68,
97.98,113,67,68,
97.99,113,67,68,
98,113,67,68,
98.01,113,67,68,
98.02,113,67,68,
98.03,113,67,68,
98.04,113,67,68,
98.05,113,67,68,
98.06,113,67,68,
98.07,113,67,68,
98.08,113,67,68,
98.09,113,67,68,
98.1,57,67,68,
98.11,57,67,68,
98.12,57,67,68,
98.13,57,67,68,
98.14,57,67,68,
98.15,57,67,68,
98.16,57,67,68,
98.17,57,67,68,
98.18,57,67,68,
98.19,57,67,68,
98.2,58,67,68,
98.21,58,67,68,
98.22,58,67,68,
98.23,58,67,68,
98.24,58,67,68,
98.25,58,67,68,
98.26,58,67,68,
98.27,58,67,68,
98.28,58,67,68,
98.29,58,67,68,
98.3,59,67,68,
98.31,59,67,68,
98.32,59,67,68,
98.33,59,67,68,
98.34,59,67,68,
98.35,59,67,68,
98.36,59,67,68,
98.37,59,67,68,
98.38,59,67,68,
98.39,59,67,68,
98.4,61,67,68,
98.41,61,67,68,
98.42,61,67,68,
98.43,61,67,68,
98.44,61,67,68,
98.45,61,67,68,
98.46,61,67,68,
98.47,61,67,68,
98.48,61,67,68,
98.49,61,67,68,
98.5,63,67,68,
98.51,63,67,68,
98.52,63,67,68,
98.53,63,67,68,
98.54,63,67,68,
98.55,63,67,68,
98.56,63,67,68,
98.57,63,67,68,
98.58,63,67,68,
98.59,63,67,68,
98.6,65,67,68,
98.61,65,67,68,
98.62,65,67,68,
98.63,65,67,68,
98.64,65,67,68,
98.65,65,67,68,
98.66,65,67,68,
98.67,65,67,68,
98.68,65,67,68,
98.69,65,67,68,
98.7,67,67,68,
98.71,67,67,68,
98.72,67,67,68,
98.73,67,67,68,
98.74,67,67,68,
98.75,67,67,68,
98.76,67,67,68,
98.77,67,67,68,
98.78,67,67,68,
98.79,67,67,68,
98.8,69,67,68,
98.81,69,67,68,
98.82,69,67,68,
98.83,69,67,68,
98.84,69,67,68,
98.85,69,67,68,
98.86,69,67,68,
98.87,69,67,68,
98.88,69,67,68,
98.89,69,67,68,
98.9,71,67,68,
98.91,71,67,68,
98.92,71,67,68,
98.93,71,67,68,
98.94,71,67,68,
98.95,71,67,68,
98.96,71,67,68,
98.97,71,67,68,
98.98,71,67,68,
98.99,71,67,68,
99,73,67,68,
99.01,73,67,68,
99.02,73,67,68,
99.03,73,67,68,
99.04,73,67,68,
99.05,73,67,68,
99.06,73,67,68,
99.07,73,67,68,
99.08,73,67,68,
99.09,73,67,68,
99.1,75,67,68,
99.11,75,67,68,
99.12,75,67,68,
99.13,75,67,68,
99.14,75,67,68,
99.15,75,67,68,
99.16,75,67,68,
99.17,75,67,68,
99.18,75,67,68,
99.19,75,67,68,
99.2,77,67,68,
99.21,77,67,68,
99.22,77,67,68,
99.23,77,67,68,
99.24,77,67,68,
99.25,77,67,68,
99.26,77,67,68,
99.27,77,67,68,
99.28,77,67,68,
99.29,77,67,68,
99.3,79,67,68,
99.31,79,67,68,
99.32,79,67,68,
99.33,79,67,68,
99.34,79,67,68,
99.35,79,67,68,
99.36,79,67,68,
99.37,79,67,68,
99.38,79,67,68,
99.39,79,67,68,
99.4,81,67,68,
99.41,81,67,68,
99.42,81,67,68,
99.43,81,67,68,
99.44,81,67,68,
99.45,81,67,68,
99.46,81,67,68,
99.47,81,67,68,
99.48,81,67,68,
99.49,81,67,68,
99.5,83,67,68,
99.51,83,67,68,
99.52,83,67,68,
99.53,83,67,68,
99.54,83,67,68,
99.55,83,67,68,
99.56,83,67,68,
99.57,83,67,68,
99.58,83,67,68,
99.59,83,67,68,
99.6,85,67,68,
99.61,85,67,68,
99.62,85,67,68,
99.63,85,67,68,
99.64,85,67,68,
99.65,85,67,68,
99.66,85,67,68,
99.67,85,67,68,
99.68,85,67,68,
99.69,85,67,68,
99.7,87,67,68,
99.71,87,67,68,
99.72,87,67,68,
99.73,87,67,68,
99.74,87,67,68,
99.75,87,67,68,
99.76,87,67,68,
99.77,87,67,68,
99.78,87,67,68,
99.79,87,67,68,
99.8,89,67,68,
99.81,89,67,68,
99.82,89,67,68,
99.83,89,67,68,
99.84,89,67,68,
99.85,89,67,68,
99.86,89,67,68,
99.87,89,67,68,
99.88,89,67,68,
99.89,89,67,68,
99.9,91,67,68,
99.91,91,67,68,
99.92,91,67,68,
99.93,91,67,68,
99.94,91,67,68,
99.95,91,67,68,
99.96,91,67,68,
99.97,91,67,68,
99.98,91,67,68,
99.99,91,67,68,
100,93,67,68,
100.01,93,67,68,
100.02,93,67,68,
100.03,93,67,68,
100.04,93,67,68,
100.05,93,67,68,
100.06,93,67,68,
100.07,93,67,68,
100.08,93,67,68,
100.09,93,67,68,
100.1,95,67,68,
100.11,95,67,68,
100.12,95,67,68,
100.13,95,67,68,
100.14,95,67,68,
100.15,95,67,68,
100.16,95,67,68,
100.17,95,67,68,
100.18,95,67,68,
100.19,95,67,68,
100.2,97,67,68,
100.21,97,67,68,
100.22,97,67,68,
100.23,97,67,68,
100.24,97,67,68,
100.25,97,67,68,
100.26,97,67,68,
100.27,97,67,68,
100.28,97,67,68,
100.29,97,67,68,
100.3,99,67,68,
100.31,99,67,68,
100.32,99,67,68,
100.33,99,67,68,
100.34,99,67,68,
100.35,99,67,68,
100.36,99,67,68,
100.37,99,67,68,
100.38,99,67,68,
100.39,99,67,68,
100.4,101,67,68,
100.41,101,67,68,
100.42,101,67,68,
100.43,101,67,68,
100.44,101,67,68,
100.45,101,67,68,
100.46,101,67,68,
100.47,101,67,68,
100.48,101,67,68,
100.49,101,67,68,
100.5,101,67,68,
100.51,103,67,68,
100.52,103,67,68,
100.53,103,67,68,
100.54,103,67,68,
100.55,103,67,68,
100.56,103,67,68,
100.57,103,67,68,
100.58,103,67,68,
100.59,103,67,68,
100.6,103,67,68,
100.61,103,67,68,
100.62,105,67,68,
100.63,105,67,68,
100.64,105,67,68,
100.65,105,67,68,
100.66,105,67,68,
100.67,105,67,68,
100.68,105,67,68,
100.69,105,67,68,
100.7,105,67,68,
100.71,105,67,68,
100.72,105,67,68,
100.73,105,67,68,
100.74,107,67,68,
100.75,107,67,68,
100.76,107,67,68,
100.77,107,67,68,
100.78,107,67,68,
100.79,107,67,68,
100.8,107,67,68,
100.81,107,67,68,
100.82,107,67,68,
100.83,107,67,68,
100.84,107,67,68,
100.85,109,67,68,
100.86,109,67,68,
100.87,109,67,68,
100.88,109,67,68,
100.89,109,67,68,
100.9,109,67,68,
100.91,109,67,68,
100.92,109,67,68,
100.93,109,67,68,
100.94,109,67,68,
100.95,109,67,68,
100.96,111,67,68,
100.97,111,67,68,
100.98,111,67,68,
100.99,111,67,68,
101,111,67,68,
101.01,111,67,68,
101.02,111,67,68,
101.03,111,67,68,
101.04,111,67,68,
101.05,111,67,68,
101.06,113,67,68,
101.07,113,67,68,
101.08,113,67,68,
101.09,113,67,68,
101.1,113,67,68,
101.11,113,67,68,
101.12,113,67,68,
101.13,113,67,68,
101.14,113,67,68,
101.15,113,67,68,
101.16,113,67,68,
101.17,115,67,68,
101.18,115,67,68,
101.19,115,67,68,
101.2,115,67,68,
101.21,115,67,68,
101.22,115,67,68,
101.23,115,67,68,
101.24,115,67,68,
101.25,115,67,68,
101.26,115,67,68,
101.27,115,67,68,
101.28,117,67,68,
101.29,117,67,68,
101.3,117,67,68,
101.31,117,67,68,
101.32,117,67,68,
101.33,117,67,68,
101.34,117,67,68,
101.35,117,67,68,
101.36,117,67,68,
101.37,117,67,68,
101.38,117,67,68,
101.39,59,67,68,
101.4,59,67,68,
101.41,59,67,68,
101.42,59,67,68,
101.43,59,67,68,
101.44,59,67,68,
101.45,59,67,68,
101.46,59,67,68,
101.47,59,67,68,
101.48,59,67,68,
101.49,60,67,68,
101.5,60,67,68,
101.51,60,67,68,
101.52,60,67,68,
101.53,60,67,68,
101.54,60,67,68,
101.55,60,67,68,
101.56,60,67,68,
101.57,60,67,68,
101.58,60,67,68,
101.59,61,67,68,
101.6,61,67,68,
101.61,61,67,68,
101.62,61,67,68,
101.63,61,67,68,
101.64,61,67,68,
101.65,61,67,68,
101.66,61,67,68,
101.67,61,67,68,
101.68,61,67,68,
101.69,61,67,68,
101.7,62,67,68,
101.71,62,67,68,
101.72,62,67,68,
101.73,62,67,68,
101.74,62,67,68,
101.75,62,67,68,
101.76,62,67,68,
101.77,62,67,68,
101.78,62,67,68,
101.79,62,67,68,
101.8,31,67,68,
101.81,31,67,68,
101.82,31,67,68,
101.83,31,67,68,
101.84,31,67,68,
101.85,31,67,68,
101.86,31,67,68,
101.87,31,67,68,
101.88,31,67,68,
101.89,31,67,68,
101.9,32,67,68,
101.91,32,67,68,
101.92,32,67,68,
101.93,32,67,68,
101.94,32,67,68,
101.95,32,67,68,
101.96,32,67,68,
101.97,32,67,68,
101.98,32,67,68,
101.99,32,67,68,
102,34,67,68,
102.01,34,67,68,
102.02,34,67,68,
102.03,34,67,68,
102.04,34,67,68,
102.05,34,67,68,
102.06,34,67,68,
102.07,34,67,68,
102.08,34,67,68,
102.09,34,67,68,
102.1,36,67,68,
102.11,36,67,68,
102.12,36,67,68,
102.13,36,67,68,
102.14,36,67,68,
102.15,36,67,68,
102.16,36,67,68,
102.17,36,67,68,
102.18,36,67,68,
102.19,36,67,68,
102.2,38,67,68,
102.21,38,67,68,
102.22,38,67,68,
102.23,38,67,68,
102.24,38,67,68,
102.25,38,67,68,
102.26,38,67,68,
102.27,38,67,68,
102.28,38,67,68,
102.29,38,67,68,
102.3,40,67,68,
102.31,40,67,68,
102.32,40,67,68,
102.33,40,67,68,
102.34,40,67,68,
102.35,40,67,68,
102.36,40,67,68,
102.37,40,67,68,
102.38,40,67,68,
102.39,40,67,68,
102.4,42,67,68,
102.41,42,67,68,
102.42,42,67,68,
102.43,42,67,68,
102.44,42,67,68,
102.45,42,67,68,
102.46,42,67,68,
102.47,42,67,68,
102.48,42,67,68,
102.49,42,67,68,
102.5,44,67,68,
102.51,44,67,68,
102.52,44,67,68,
102.53,44,67,68,
102.54,44,67,68,
102.55,44,67,68,
102.56,44,67,68,
102.57,44,67,68,
102.58,44,67,68,
102.59,44,67,68,
102.6,46,67,68,
102.61,46,67,68,
102.62,46,67,68,
102.63,46,67,68,
102.64,46,67,68,
102.65,46,67,68,
102.66,46,67,68,
102.67,46,67,68,
102.68,46,67,68,
102.69,46,67,68,
102.7,48,67,68,
102.71,48,67,68,
102.72,48,67,68,
102.73,48,67,68,
102.74,48,67,68,
102.75,48,67,68,
102.76,48,67,68,
102.77,48,67,68,
102.78,48,67,68,
102.79,48,67,68,
102.8,50,67,68,
102.81,50,67,68,
102.82,50,67,68,
102.83,50,67,68,
102.84,50,67,68,
102.85,50,67,68,
102.86,50,67,68,
102.87,50,67,68,
102.88,50,67,68,
102.89,50,67,68,
102.9,52,67,68,
102.91,52,67,68,
102.92,52,67,68,
102.93,52,67,68,
102.94,52,67,68,
102.95,52,67,68,
102.96,52,67,68,
102.97,52,67,68,
102.98,52,67,68,
102.99,52,67,68,
103,54,67,68,
103.01,54,67,68,
103.02,54,67,68,
103.03,54,67,68,
103.04,54,67,68,
103.05,54,67,68,
103.06,54,67,68,
103.07,54,67,68,
103.08,54,67,68,
103.09,54,67,68,
103.1,56,67,68,
103.11,56,67,68,
103.12,56,67,68,
103.13,56,67,68,
103.14,56,67,68,
103.15,56,67,68,
103.16,56,67,68,
103.17,56,67,68,
103.18,56,67,68,
103.19,56,67,68,
103.2,58,67,68,
103.21,58,67,68,
103.22,58,67,68,
103.23,58,67,68,
103.24,58,67,68,
103.25,58,67,68,
103.26,58,67,68,
103.27,58,67,68,
103.28,58,67,68,
103.29,58,67,68,
103.3,60,67,68,
103.31,60,67,68,
103.32,60,67,68,
103.33,60,67,68,
103.34,60,67,68,
103.35,60,67,68,
103.36,60,67,68,
103.37,60,67,68,
103.38,60,67,68,
103.39,60,67,68,
103.4,62,67,68,
103.41,62,67,68,
103.42,62,67,68,
103.43,62,67,68,
103.44,62,67,68,
103.45,62,67,68,
103.46,62,67,68,
103.47,62,67,68,
103.48,62,67,68,
103.49,62,67,68,
103.5,64,67,68,
103.51,64,67,68,
103.52,64,67,68,
103.53,64,67,68,
103.54,64,67,68,
103.55,64,67,68,
103.56,64,67,68,
103.57,64,67,68,
103.58,64,67,68,
103.59,64,67,68,
103.6,66,67,68,
103.61,66,67,68,
103.62,66,67,68,
103.63,66,67,68,
103.64,66,67,68,
103.65,66,67,68,
103.66,66,67,68,
103.67,66,67,68,
103.68,66,67,68,
103.69,66,67,68,
103.7,68,67,68,
103.71,68,67,68,
103.72,68,67,68,
103.73,68,67,68,
103.74,68,67,68,
103.75,68,67,68,
103.76,68,67,68,
103.77,68,67,68,
103.78,68,67,68,
103.79,68,67,68,
103.8,70,67,68,
103.81,70,67,68,
103.82,70,67,68,
103.83,70,67,68,
103.84,70,67,68,
103.85,70,67,68,
103.86,70,67,68,
103.87,70,67,68,
103.88,70,67,68,
103.89,70,67,68,
103.9,71,67,68,
103.91,71,67,68,
103.92,71,67,68,
103.93,71,67,68,
103.94,71,67,68,
103.95,71,67,68,
103.96,71,67,68,
103.97,71,67,68,
103.98,71,67,68,
103.99,71,67,68,
104,73,67,68,
